author,title,date,file
"Obama, Barack H.","Public Papers of the Presidents of the United States: Barack Obama (2010, Book II)",2010-07,2010-07-01_2010-12-31_obama-b-040.txt
"Obama, Barack H.","Public Papers of the Presidents of the United States: Barack Obama (2010, Book II)",2010-07,2010-07-01_2010-12-31_obama-b-041.txt
"Obama, Barack H.","Public Papers of the Presidents of the United States: Barack Obama (2010, Book II)",2010-07,2010-07-01_2010-12-31_obama-b-042.txt
"Obama, Barack H.","Public Papers of the Presidents of the United States: Barack Obama (2010, Book II)",2010-07,2010-07-01_2010-12-31_obama-b-043.txt
"Obama, Barack H.","Public Papers of the Presidents of the United States: Barack Obama (2010, Book II)",2010-07,2010-07-01_2010-12-31_obama-b-044.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-000.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-001.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-002.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-003.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-004.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-005.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-006.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-007.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-008.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-009.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-010.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-011.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-012.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-013.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-014.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-015.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-016.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-017.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-018.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-019.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-020.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-021.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-022.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-023.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-024.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-025.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-026.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-027.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-028.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-029.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-030.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-031.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-032.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-033.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-034.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-035.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-036.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-037.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-038.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-039.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-040.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-041.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-042.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-043.txt
"Carter, James E., Jr.","Public Papers of the Presidents of the United States: James E. Carter, Jr. (1979, Book II)",1979-06,1979-06-23_1979-12-31_carter-j-044.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-000.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-001.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-002.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-003.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-004.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-005.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-006.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-007.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-008.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-009.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-010.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-011.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-012.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-013.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-014.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-015.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-016.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-017.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-018.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-019.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-020.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-021.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-022.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-023.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-024.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-025.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-026.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-027.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-028.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-029.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-030.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-031.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-032.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-033.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-034.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-035.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-036.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-037.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-038.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-039.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-040.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-041.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1995, Book II)",1995-07,1995-07-01_1995-12-31_clinton-w-042.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-000.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-001.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-002.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-003.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-004.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-005.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-006.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-007.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-008.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-009.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-010.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-011.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-012.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-013.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-014.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-015.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-016.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-017.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-018.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-019.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-020.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-021.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-022.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-023.txt
"Eisenhower, Dwight D.",Public Papers of the Presidents of the United States: Dwight D. Eisenhower (1959),1959-01,1959-01-20_1959-12-31_eisenhower-d-024.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-000.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-001.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-002.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-003.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-004.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-005.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-006.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-007.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-008.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-009.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-010.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-011.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-012.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-013.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-014.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-015.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-016.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-017.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-018.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-019.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-020.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-021.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-022.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-023.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-024.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-025.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-026.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-027.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-028.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-029.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-030.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-031.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-032.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-033.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-034.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-035.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-036.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-037.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-038.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-039.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-040.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-041.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-042.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-043.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-044.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-045.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-046.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-047.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-048.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-049.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-050.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-051.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-052.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-053.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-054.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-055.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-056.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-057.txt
"Clinton, William J.","Public Papers of the Presidents of the United States: William J. Clinton (1996, Book II)",1996-07,1996-07-01_1996-12-31_clinton-w-058.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-000.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-001.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-002.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-003.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-004.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-005.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-006.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-007.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-008.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-009.txt
"Hoover, Herbert",Public Papers of the Presidents of the United States: Herbert Hoover (1931),1931-01,1931-01-01_1931-12-31_hoover-h-010.txt
